 warn --- config file  - /opt/bambooagent/xml-data/temporary-repositories/maintenance/hybris/bin/modules/npm-ancillary/npmancillary/resources/npm/verdaccio/config_offline.yaml
 warn --- Verdaccio started
 warn --- http address - http://localhost:4873/ - verdaccio/4.12.0
 http <-- 200, user: null(127.0.0.1), req: 'GET /globby', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-ci', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /meow', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /node-emoji', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ora', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minimatch', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /package-json', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /path-exists', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pkg-dir', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /preferred-pm', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rc-config-loader', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver-diff', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /text-table', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /throat', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /update-notifier', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /xtend', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /osenv', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /hosted-git-info', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /validate-npm-package-name', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /yaml', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /once', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /dezalgo', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /debuglog', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /read-package-json', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /readdir-scoped-modules', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tslib', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minipass', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chownr', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mkdirp', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /yallist', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minipass', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minizlib', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fs-minipass', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rfc4648', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mem', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /load-json-file', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /normalize-package-data', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /json5', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /sort-keys', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /strip-bom', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /parse-json', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /graceful-fs', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /detect-indent', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /read-yaml-file', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fast-deep-equal', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2fwrite-project-manifest', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cmd-extension', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /graceful-fs', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /better-path-resolve', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /any-promise', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /object-assign', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /thenify-all', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-limit', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-reflect', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /type-fest', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-core-module', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /parse-json', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /validate-npm-package-license', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /hosted-git-info', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /write-yaml-file', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /write-file-atomic', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fcode-frame', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /error-ex', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /json-parse-even-better-errors', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lines-and-columns', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-plain-obj', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /js-yaml', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /imurmurhash', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /signal-exit', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-typedarray', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /typedarray-to-buffer', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jsep', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jsep-plugin%2fregex', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jsep-plugin%2fassignment', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /uri-js', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /require-from-string', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /json-schema-traverse', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jsonfile', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /universalify', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-core-module', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /path-parse', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /supports-preserve-symlinks-flag', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lie', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pako', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /readable-stream', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /set-immediate-shim', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /brace-expansion', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /glob', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ignore-walk', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /npm-bundled', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /npm-normalize-package-bin', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jws', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /open', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tslib', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /events', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /stoppable', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2flogger', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-auth', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-util', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fmsal-node', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-client', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-tracing', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fmsal-browser', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fabort-controller', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-rest-pipeline', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-lro', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-http', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-paging', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-tracing', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-util', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-util', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fabort-controller', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fabort-controller', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-rest-pipeline', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /http-proxy-agent', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /https-proxy-agent', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fmsal-common', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-tracing', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fmsal-common', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jsonwebtoken', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jwa', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /safe-buffer', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /define-lazy-prop', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-docker', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-wsl', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /agent-base', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /debug', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /agent-base', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ms', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash.once', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jws', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash.includes', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash.isnumber', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash.isstring', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash.isboolean', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash.isinteger', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash.isplainobject', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tunnel', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /xml2js', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /process', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /form-data', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2ftunnel', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@opentelemetry%2fapi', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /asynckit', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /combined-stream', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mime-types', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /sax', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /xmlbuilder', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has-flag', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /sprintf-js', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /undici-types', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /punycode', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /map-age-cleaner', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mimic-fn', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fastq', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@nodelib%2ffs.scandir', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-glob', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /braces', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /picomatch', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /run-parallel', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /reusify', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /queue-microtask', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /delayed-stream', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mime-db', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-extglob', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ms', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ansi-styles', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /supports-color', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /type-fest', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /restore-cursor', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chardet', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /iconv-lite', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tmp', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /strip-ansi', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /emoji-regex', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-fullwidth-code-point', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ansi-regex', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /color-convert', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /color-name', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /onetime', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /safer-buffer', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /os-tmpdir', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jwa', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /immediate', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /isarray', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /inherits', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /core-util-is', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /string_decoder', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /safe-buffer', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /util-deprecate', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /process-nextick-args', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /buffer-equal-constant-time', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ecdsa-sig-formatter', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-defer', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fill-range', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /to-regex-range', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-number', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /balanced-match', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /concat-map', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /thenify', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tr46', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /webidl-conversions', bytes: 0/0
